,X,Y,Z
958,507.8742,585.1523,0
959,499.9438,584.584,0
960,492.0767,584.0057,0
961,484.2741,583.4172,0
962,476.5352,582.8194,0
963,468.8583,582.2132,0
964,461.2416,581.5997,0
965,453.6836,580.98,0
966,446.1824,580.3552,0
967,438.7365,579.7262,0
968,431.3442,579.0942,0
969,424.0039,578.4602,0
970,416.7137,577.8253,0
971,409.4722,577.1905,0
972,402.2775,576.5569,0
973,395.128,575.9256,0
974,388.0221,575.2975,0
975,380.9581,574.674,0
976,373.9343,574.0557,0
977,366.949,573.444,0
978,360.0005,572.8398,0
979,353.0873,572.2443,0
980,346.2076,571.6584,0
981,339.3597,571.0833,0
982,332.542,570.5199,0
983,325.7528,569.9694,0
984,318.9904,569.4327,0
985,312.2531,568.9111,0
986,305.5394,568.4055,0
987,298.8474,567.917,0
988,292.1751,567.4454,0
989,285.5195,566.9877,0
990,278.8773,566.5403,0
991,272.2452,566.0999,0
992,265.6201,565.6628,0
993,258.9987,565.2256,0
994,252.3777,564.7849,0
995,245.7539,564.337,0
996,239.1241,563.8785,0
997,232.4851,563.406,0
998,225.8336,562.9159,0
999,219.1664,562.4047,0
1000,212.4802,561.869,0
1001,205.7719,561.3052,0
1002,199.0381,560.7098,0
1003,192.2757,560.0795,0
1004,185.4814,559.4105,0
1005,178.652,558.6996,0
1006,171.7842,557.9432,0
1007,164.8749,557.1377,0
1008,157.9207,556.2798,0
1009,150.9184,555.3658,0
1010,143.8649,554.3923,0
1011,136.7569,553.3559,0
1012,129.591,552.2529,0
1013,122.3667,551.0804,0
1014,115.1024,549.8383,0
1015,107.8263,548.5281,0
1016,100.5661,547.1512,0
1017,93.35,545.7092,0
1018,86.2057,544.2034,0
1019,79.1614,542.6353,0
1020,72.245,541.0065,0
1021,65.4845,539.3184,0
1022,58.9078,537.5724,0
1023,52.5429,535.7701,0
1024,46.4177,533.9129,0
1025,40.5603,532.0023,0
1026,34.9986,530.0397,0
1027,29.7605,528.0266,0
1028,24.8741,525.9645,0
1029,20.3673,523.8549,0
1030,16.2681,521.6992,0
1031,12.6044,519.4989,0
1032,9.4043,517.2555,0
1033,6.6956,514.9703,0
1034,4.5063,512.6451,0
1035,2.8618,510.2822,0
1036,1.761,507.8941,0
1037,1.1889,505.4991,0
1038,1.1302,503.1154,0
1039,1.5694,500.7609,0
1040,2.4913,498.454,0
1041,3.8806,496.2128,0
1042,5.722,494.0554,0
1043,8.0,492.0,0
1044,0.0,500.0,1
1045,2.4754,497.5973,1
1046,5.4266,495.3268,1
1047,8.8302,493.1828,1
1048,12.6622,491.1591,1
1049,16.8991,489.2497,1
1050,21.5171,487.4486,1
1051,26.4926,485.75,1
1052,31.8018,484.1477,1
1053,37.4211,482.6358,1
1054,43.3267,481.2083,1
1055,49.495,479.8593,1
1056,55.9023,478.5826,1
1057,62.5249,477.3723,1
1058,69.339,476.2224,1
1059,76.321,475.127,1
1060,83.4473,474.08,1
1061,90.694,473.0755,1
1062,98.0376,472.1074,1
1063,105.4542,471.1698,1
1064,112.9203,470.2566,1
1065,120.4121,469.3619,1
1066,127.9059,468.4797,1
1067,135.3785,467.6041,1
1068,142.8192,466.7318,1
1069,150.2317,465.8626,1
1070,157.6203,464.9964,1
1071,164.9894,464.1331,1
1072,172.3435,463.2726,1
1073,179.6869,462.4149,1
1074,187.024,461.5598,1
1075,194.3592,460.7072,1
1076,201.6969,459.8571,1
1077,209.0416,459.0094,1
1078,216.3975,458.164,1
1079,223.7691,457.3208,1
1080,231.1608,456.4796,1
1081,238.5769,455.6406,1
1082,246.0219,454.8034,1
1083,253.5002,453.9681,1
1084,261.0162,453.1345,1
1085,268.5742,452.3026,1
1086,276.1786,451.4723,1
1087,283.8339,450.6435,1
1088,291.5444,449.8161,1
1089,299.3145,448.99,1
1090,307.1487,448.1652,1
1091,315.0512,447.3414,1
1092,323.0266,446.5187,1
1093,331.0792,445.6971,1
1094,339.2133,444.8762,1
1095,347.4335,444.0562,1
1096,355.7432,443.2368,1
1097,364.1417,442.4183,1
1098,372.627,441.6006,1
1099,381.1971,440.7839,1
1100,389.8499,439.9682,1
1101,398.5835,439.1537,1
1102,407.3958,438.3404,1
1103,416.2849,437.5284,1
1104,425.2487,436.7178,1
1105,434.2852,435.9088,1
1106,443.3924,435.1013,1
1107,452.5683,434.2955,1
1108,461.8109,433.4916,1
1109,471.118,432.6895,1
1110,480.4879,431.8893,1
1111,489.9184,431.0912,1
1112,499.4075,430.2952,1
1113,508.9532,429.5015,1
1114,518.5535,428.7101,1
1115,528.2064,427.9211,1
1116,537.9098,427.1346,1
1117,547.6618,426.3507,1
1118,557.4603,425.5695,1
1119,567.3034,424.7911,1
1120,577.189,424.0156,1
1121,587.1151,423.243,1
1122,597.0797,422.4734,1
1123,607.0807,421.7071,1
1124,617.1162,420.9439,1
1125,627.1842,420.1841,1
1126,637.2827,419.4277,1
1127,647.4095,418.6748,1
1128,657.5627,417.9256,1
1129,667.7404,417.18,1
1130,677.9404,416.4382,1
1131,688.1608,415.7002,1
1132,698.3998,414.9661,1
1133,708.6559,414.2355,1
1134,718.9276,413.5081,1
1135,729.2133,412.7838,1
1136,739.5115,412.0622,1
1137,749.8207,411.343,1
1138,760.1395,410.6259,1
1139,770.4663,409.9107,1
1140,780.7996,409.1971,1
1141,791.1379,408.4849,1
1142,801.4798,407.7737,1
1143,811.8236,407.0633,1
1144,822.1679,406.3534,1
1145,832.5112,405.6437,1
1146,842.852,404.9339,1
1147,853.1887,404.2238,1
1148,863.5199,403.5131,1
1149,873.8441,402.8015,1
1150,884.1597,402.0888,1
1151,894.4652,401.3746,1
1152,904.7592,400.6587,1
1153,915.04,399.9408,1
1154,925.3064,399.2206,1
1155,935.5566,398.4979,1
1156,945.7892,397.7724,1
1157,956.0027,397.0437,1
1158,966.1957,396.3117,1
1159,976.3665,395.576,1
1160,986.5137,394.8365,1
1161,996.6357,394.0927,1
1162,1006.7312,393.3444,1
1163,1016.7985,392.5913,1
1164,1026.8362,391.8333,1
1165,1036.8427,391.0699,1
1166,1046.8164,390.3009,1
1167,1056.7561,389.5261,1
1168,1066.66,388.7451,1
1169,1076.5269,387.9577,1
1170,1086.3553,387.1639,1
1171,1096.145,386.3645,1
1172,1105.8961,385.5606,1
1173,1115.6083,384.7532,1
1174,1125.2817,383.9434,1
1175,1134.9164,383.1323,1
1176,1144.5121,382.3209,1
1177,1154.0688,381.5102,1
1178,1163.5865,380.7014,1
1179,1173.0652,379.8954,1
1180,1182.5048,379.0933,1
1181,1191.9052,378.2963,1
1182,1201.2664,377.5052,1
1183,1210.5883,376.7213,1
1184,1219.871,375.9455,1
1185,1229.1143,375.1789,1
1186,1238.3181,374.4225,1
1187,1247.4825,373.6775,1
1188,1256.6074,372.9448,1
1189,1265.6927,372.2255,1
1190,1274.7385,371.5207,1
1191,1283.7446,370.8314,1
1192,1292.7109,370.1588,1
1193,1301.6376,369.5037,1
1194,1310.5244,368.8673,1
1195,1319.3715,368.2507,1
1196,1328.1785,367.6549,1
1197,1336.9456,367.0809,1
1198,1345.6727,366.5299,1
1199,1354.3597,366.0028,1
1200,1363.0067,365.5008,1
1201,1371.6135,365.0247,1
1202,1380.1802,364.5759,1
1203,1388.7065,364.1552,1
1204,1397.1927,363.7637,1
1205,1405.6411,363.4011,1
1206,1414.0555,363.0662,1
1207,1422.4402,362.7578,1
1208,1430.7988,362.4747,1
1209,1439.1355,362.2157,1
1210,1447.4543,361.9796,1
1211,1455.7593,361.7653,1
1212,1464.0541,361.5714,1
1213,1472.343,361.3969,1
1214,1480.63,361.2405,1
1215,1488.9191,361.1011,1
1216,1497.214,360.9773,1
1217,1505.5189,360.8681,1
1218,1513.8379,360.7722,1
1219,1522.1748,360.6884,1
1220,1530.5337,360.6155,1
1221,1538.9185,360.5523,1
1222,1547.3331,360.4977,1
1223,1555.7819,360.4504,1
1224,1564.2684,360.4092,1
1225,1572.7969,360.373,1
1226,1581.3712,360.3404,1
1227,1589.9954,360.3104,1
1228,1598.6735,360.2817,1
1229,1607.4094,360.2531,1
1230,1616.2072,360.2235,1
1231,1625.0708,360.1916,1
1232,1634.0043,360.1562,1
1233,1643.0115,360.1162,1
1234,1652.0964,360.0703,1
1235,1661.2633,360.0173,1
1236,1670.5154,359.9561,1
1237,1679.851,359.8871,1
1238,1689.2654,359.811,1
1239,1698.7537,359.729,1
1240,1708.3112,359.642,1
1241,1717.9329,359.5509,1
1242,1727.6141,359.4568,1
1243,1737.3501,359.3606,1
1244,1747.1359,359.2633,1
1245,1756.9667,359.1659,1
1246,1766.8378,359.0693,1
1247,1776.7444,358.9745,1
1248,1786.6815,358.8826,1
1249,1796.6444,358.7944,1
1250,1806.6283,358.711,1
1251,1816.6284,358.6333,1
1252,1826.6398,358.5623,1
1253,1836.6577,358.4991,1
1254,1846.6774,358.4444,1
1255,1856.694,358.3994,1
1256,1866.7026,358.3651,1
1257,1876.6986,358.3423,1
1258,1886.677,358.3321,1
1259,1896.6331,358.3354,1
1260,1906.562,358.3533,1
1261,1916.4589,358.3867,1
1262,1926.319,358.4365,1
1263,1936.1375,358.5038,1
1264,1945.9095,358.5895,1
1265,1955.6304,358.6946,1
1266,1965.2952,358.8201,1
1267,1974.899,358.9669,1
1268,1984.4373,359.1361,1
1269,1993.905,359.3286,1
1270,2003.2974,359.5454,1
1271,2012.6096,359.7875,1
1272,2021.837,360.0558,1
1273,2030.9773,360.3504,1
1274,2040.0344,360.6698,1
1275,2049.0129,361.0118,1
1276,2057.918,361.3746,1
1277,2066.7537,361.7562,1
1278,2075.5251,362.1547,1
1279,2084.2371,362.568,1
1280,2092.8938,362.9942,1
1281,2101.5005,363.4314,1
1282,2110.0613,363.8776,1
1283,2118.5815,364.3308,1
1284,2127.0654,364.7891,1
1285,2135.5178,365.2506,1
1286,2143.9434,365.7132,1
1287,2152.3469,366.175,1
1288,2160.7332,366.634,1
1289,2169.1067,367.0883,1
1290,2177.4722,367.536,1
1291,2185.8342,367.9751,1
1292,2194.198,368.4035,1
1293,2202.5676,368.8194,1
1294,2210.9482,369.2208,1
1295,2219.3442,369.6057,1
1296,2227.7605,369.9722,1
1297,2236.2014,370.3183,1
1298,2244.6721,370.6421,1
1299,2253.1772,370.9415,1
1300,2261.7212,371.2147,1
1301,2270.3088,371.4597,1
1302,2278.9448,371.6745,1
1303,2287.634,371.8571,1
1304,2296.3811,372.0057,1
1305,2305.189,372.119,1
1306,2314.0569,372.1982,1
1307,2322.9817,372.2452,1
1308,2331.9617,372.262,1
1309,2340.9937,372.2505,1
1310,2350.0754,372.2123,1
1311,2359.2048,372.1496,1
1312,2368.3789,372.0641,1
1313,2377.5955,371.9577,1
1314,2386.8521,371.8323,1
1315,2396.146,371.6897,1
1316,2405.4751,371.5319,1
1317,2414.8367,371.3607,1
1318,2424.2285,371.1779,1
1319,2433.6477,370.9855,1
1320,2443.0923,370.7854,1
1321,2452.5593,370.5793,1
1322,2462.0469,370.3693,1
1323,2471.552,370.1571,1
1324,2481.0723,369.9446,1
1325,2490.6055,369.7337,1
1326,2500.1492,369.5263,1
1327,2509.7004,369.3243,1
1328,2519.2573,369.1295,1
1329,2528.8171,368.9438,1
1330,2538.3774,368.7691,1
1331,2547.9358,368.6072,1
1332,2557.4897,368.4601,1
1333,2567.0366,368.3296,1
1334,2576.574,368.2175,1
1335,2586.0996,368.1258,1
1336,2595.6111,368.0564,1
1337,2605.1055,368.011,1
1338,2614.5808,367.9916,1
1339,2624.0342,368.0001,1
1340,2633.4641,368.0377,1
1341,2642.8701,368.1035,1
1342,2652.2532,368.196,1
1343,2661.6135,368.3136,1
1344,2670.9517,368.4549,1
1345,2680.2683,368.6182,1
1346,2689.5637,368.8022,1
1347,2698.8386,369.0051,1
1348,2708.0933,369.2256,1
1349,2717.3286,369.4621,1
1350,2726.5447,369.713,1
1351,2735.7422,369.9769,1
1352,2744.9219,370.2522,1
1353,2754.084,370.5375,1
1354,2763.229,370.8311,1
1355,2772.3577,371.1315,1
1356,2781.4702,371.4373,1
1357,2790.5674,371.7469,1
1358,2799.6494,372.0587,1
1359,2808.7173,372.3714,1
1360,2817.771,372.6832,1
1361,2826.8115,372.9928,1
1362,2835.8391,373.2985,1
1363,2844.8542,373.5989,1
1364,2853.8577,373.8924,1
1365,2862.8496,374.1776,1
1366,2871.8306,374.4528,1
1367,2880.8015,374.7166,1
1368,2889.7625,374.9674,1
1369,2898.7141,375.2037,1
1370,2907.657,375.424,1
1371,2916.5916,375.6268,1
1372,2925.5186,375.8105,1
1373,2934.4382,375.9737,1
1374,2943.3511,376.115,1
1375,2952.2566,376.2356,1
1376,2961.1548,376.3372,1
1377,2970.0447,376.4219,1
1378,2978.9258,376.4915,1
1379,2987.7979,376.548,1
1380,2996.6599,376.5933,1
1381,3005.5117,376.6292,1
1382,3014.3525,376.6578,1
1383,3023.1819,376.6808,1
1384,3031.9993,376.7003,1
1385,3040.8042,376.7181,1
1386,3049.5959,376.7362,1
1387,3058.374,376.7564,1
1388,3067.1382,376.7807,1
1389,3075.8875,376.811,1
1390,3084.6213,376.8492,1
1391,3093.3396,376.8972,1
1392,3102.0415,376.957,1
1393,3110.7263,377.0303,1
1394,3119.3938,377.1193,1
1395,3128.0435,377.2257,1
1396,3136.6743,377.3515,1
1397,3145.2861,377.4986,1
1398,3153.8784,377.6689,1
1399,3162.4507,377.8643,1
1400,3171.002,378.0868,1
1401,3179.5322,378.3383,1
1402,3188.0405,378.6205,1
1403,3196.5264,378.9356,1
1404,3204.9895,379.2854,1
1405,3213.4292,379.6718,1
1406,3221.845,380.0966,1
1407,3230.2368,380.5609,1
1408,3238.6064,381.0629,1
1409,3246.9556,381.6009,1
1410,3255.2859,382.1731,1
1411,3263.5994,382.7778,1
1412,3271.8979,383.413,1
1413,3280.1829,384.0771,1
1414,3288.4563,384.7681,1
1415,3296.72,385.4843,1
1416,3304.9756,386.224,1
1417,3313.2251,386.9852,1
1418,3321.47,387.7662,1
1419,3329.7122,388.5651,1
1420,3337.9536,389.3803,1
1421,3346.1958,390.2098,1
1422,3354.4407,391.0519,1
1423,3362.6899,391.9048,1
1424,3370.9453,392.7666,1
1425,3379.2087,393.6356,1
1426,3387.4819,394.5099,1
1427,3395.7666,395.3878,1
1428,3404.0645,396.2675,1
1429,3412.3777,397.1471,1
1430,3420.7075,398.0248,1
1431,3429.0562,398.899,1
1432,3437.425,399.7676,1
1433,3445.8162,400.629,1
1434,3454.2314,401.4813,1
1435,3462.6724,402.3227,1
1436,3471.1406,403.1515,1
1437,3479.6384,403.9658,1
1438,3488.1663,404.764,1
1439,3496.7207,405.5457,1
1440,3505.2976,406.3105,1
1441,3513.8918,407.0584,1
1442,3522.4993,407.789,1
1443,3531.115,408.5022,1
1444,3539.7344,409.1976,1
1445,3548.353,409.8751,1
1446,3556.9663,410.5345,1
1447,3565.5696,411.1755,1
1448,3574.1584,411.7979,1
1449,3582.728,412.4016,1
1450,3591.2737,412.9861,1
1451,3599.7913,413.5514,1
1452,3608.2759,414.0971,1
1453,3616.7227,414.6232,1
1454,3625.1277,415.1293,1
1455,3633.4856,415.6153,1
1456,3641.7925,416.0808,1
1457,3650.0435,416.5258,1
1458,3658.2339,416.9499,1
1459,3666.3591,417.3529,1
1460,3674.4148,417.7346,1
1461,3682.3962,418.0948,1
1462,3690.2986,418.4333,1
1463,3698.1177,418.7498,1
1464,3705.8486,419.044,1
1465,3713.4871,419.3159,1
1466,3721.0281,419.5651,1
1467,3728.4673,419.7915,1
1468,3735.8003,419.9948,1
1469,3743.0237,420.1756,1
1470,3750.1421,420.3388,1
1471,3757.1614,420.4903,1
1472,3764.0879,420.6357,1
1473,3770.9275,420.781,1
1474,3777.6868,420.932,1
1475,3784.3716,421.0946,1
1476,3790.988,421.2746,1
1477,3797.5425,421.4778,1
1478,3804.041,421.7101,1
1479,3810.4897,421.9772,1
1480,3816.8948,422.2852,1
1481,3823.2625,422.6397,1
1482,3829.5986,423.0466,1
1483,3835.9097,423.5118,1
1484,3842.2017,424.0411,1
1485,3848.481,424.6404,1
1486,3854.7532,425.3154,1
1487,3861.0251,426.0721,1
1488,3867.3025,426.9163,1
1489,3873.5916,427.8537,1
1490,3879.8984,428.8903,1
1491,3886.2292,430.0318,1
1492,3892.5906,431.2842,1
1493,3898.9878,432.653,1
1494,3905.4199,434.1374,1
1495,3911.8792,435.7293,1
1496,3918.3562,437.4206,1
1497,3924.8425,439.2028,1
1498,3931.3293,441.0677,1
1499,3937.8081,443.007,1
1500,3944.2695,445.0123,1
1501,3950.7053,447.0754,1
1502,3957.1067,449.188,1
1503,3963.4646,451.3417,1
1504,3969.7705,453.5282,1
1505,3976.0156,455.7393,1
1506,3982.1912,457.9666,1
1507,3988.2886,460.2018,1
1508,3994.2986,462.4366,1
1509,4000.2131,464.6628,1
1510,4006.0227,466.8719,1
1511,4011.7192,469.0557,1
1512,4017.2935,471.2059,1
1513,4022.7371,473.3142,1
1514,4028.041,475.3723,1
1515,4033.1963,477.3718,1
1516,4038.1948,479.3045,1
1517,4043.0283,481.1622,1
1518,4047.7034,482.938,1
1519,4052.2361,484.6265,1
1520,4056.6431,486.2219,1
1521,4060.9407,487.7185,1
1522,4065.1455,489.1108,1
1523,4069.2737,490.393,1
1524,4073.3423,491.5595,1
1525,4077.3672,492.6047,1
1526,4081.365,493.5228,1
1527,4085.3525,494.3084,1
1528,4089.3459,494.9556,1
1529,4093.3613,495.4589,1
1530,4097.416,495.8126,1
1531,4101.5264,496.011,1
1532,4105.708,496.0486,1
1533,4109.9766,495.9204,1
1534,4114.311,495.6457,1
1535,4118.6489,495.27,1
1536,4122.9263,494.8403,1
1537,4127.0791,494.4038,1
1538,4131.0435,494.0073,1
1539,4134.7554,493.698,1
1540,4138.1499,493.5228,1
1541,4141.1641,493.5287,1
1542,4143.7339,493.7628,1
1543,4145.7939,494.272,1
1544,4147.2817,495.1035,1
1545,4148.1323,496.3038,1
1546,4148.3169,497.8853,1
1547,4147.8765,499.7877,1
1548,4146.8623,501.9418,1
1549,4145.3252,504.2783,1
1550,4143.3159,506.7281,1
1551,4140.8848,509.222,1
1552,4138.0825,511.6908,1
1553,4134.9604,514.0652,1
1554,4131.5688,516.2761,1
1555,4127.9585,518.2541,1
1556,4124.1802,519.9302,1
1557,4120.2778,521.2495,1
1558,4116.2651,522.2234,1
1559,4112.146,522.8825,1
1560,4107.9258,523.2574,1
1561,4103.6079,523.3787,1
1562,4099.1982,523.2767,1
1563,4094.6997,522.9822,1
1564,4090.1184,522.5256,1
1565,4085.4578,521.9374,1
1566,4080.7224,521.2482,1
1567,4075.917,520.4886,1
1568,4071.0461,519.6891,1
1569,4066.1143,518.8802,1
1570,4061.126,518.0926,1
1571,4056.0854,517.3566,1
1572,4050.9973,516.7029,1
1573,4045.8665,516.162,1
1574,4040.6965,515.7628,1
1575,4035.489,515.5138,1
1576,4030.2429,515.4089,1
1577,4024.9573,515.442,1
1578,4019.6306,515.6068,1
1579,4014.2625,515.897,1
1580,4008.8511,516.3065,1
1581,4003.396,516.8289,1
1582,3997.896,517.4581,1
1583,3992.3499,518.1877,1
1584,3986.7568,519.0117,1
1585,3981.1155,519.9236,1
1586,3975.4248,520.9174,1
1587,3969.6841,521.9866,1
1588,3963.8921,523.1252,1
1589,3958.0476,524.3268,1
1590,3952.1497,525.5853,1
1591,3946.1973,526.8943,1
1592,3940.1895,528.2477,1
1593,3934.125,529.6392,1
1594,3928.0027,531.0626,1
1595,3921.822,532.5116,1
1596,3915.583,533.9813,1
1597,3909.2886,535.4688,1
1598,3902.9419,536.9711,1
1599,3896.5457,538.4854,1
1600,3890.103,540.0089,1
1601,3883.6167,541.5386,1
1602,3877.0901,543.0717,1
1603,3870.5256,544.6055,1
1604,3863.9265,546.1368,1
1605,3857.2959,547.663,1
1606,3850.6367,549.1812,1
1607,3843.9517,550.6885,1
1608,3837.2437,552.1821,1
1609,3830.5161,553.6591,1
1610,3823.7717,555.1165,1
1611,3817.0134,556.5517,1
1612,3810.2441,557.9617,1
1613,3803.467,559.3436,1
1614,3796.6851,560.6946,1
1615,3789.9009,562.0118,1
1616,3783.1177,563.2924,1
1617,3776.3386,564.5335,1
1618,3769.5662,565.7323,1
1619,3762.8037,566.8859,1
1620,3756.0542,567.9913,1
1621,3749.3198,569.0469,1
1622,3742.6006,570.055,1
1623,3735.8965,571.019,1
1624,3729.2065,571.9425,1
1625,3722.5308,572.8289,1
1626,3715.8682,573.6816,1
1627,3709.2188,574.5042,1
1628,3702.5815,575.3,1
1629,3695.9565,576.0727,1
1630,3689.3428,576.8257,1
1631,3682.7402,577.5623,1
1632,3676.1482,578.2861,1
1633,3669.5662,579.0007,1
1634,3662.9937,579.7094,1
1635,3656.4304,580.4156,1
1636,3649.8757,581.123,1
1637,3643.3291,581.8349,1
1638,3636.79,582.5548,1
1639,3630.2583,583.2863,1
1640,3623.7334,584.0326,1
1641,3617.2146,584.7975,1
1642,3610.7014,585.5842,1
1643,3604.1936,586.3963,1
1644,3597.6904,587.2372,1
1645,3591.1917,588.1105,1
1646,3584.6958,589.0179,1
1647,3578.1995,589.9564,1
1648,3571.6982,590.9222,1
1649,3565.1882,591.9116,1
1650,3558.6655,592.9209,1
1651,3552.126,593.9462,1
1652,3545.5657,594.9838,1
1653,3538.9805,596.03,1
1654,3532.3662,597.0809,1
1655,3525.719,598.1329,1
1656,3519.0349,599.182,1
1657,3512.3096,600.2247,1
1658,3505.5393,601.2571,1
1659,3498.72,602.2754,1
1660,3491.8472,603.2758,1
1661,3484.9175,604.2548,1
1662,3477.9265,605.2083,1
1663,3470.8701,606.1327,1
1664,3463.7444,607.0242,1
1665,3456.5454,607.8792,1
1666,3449.269,608.6936,1
1667,3441.9114,609.4639,1
1668,3434.468,610.1863,1
1669,3426.9353,610.857,1
1670,3419.3088,611.4722,1
1671,3411.585,612.0281,1
1672,3403.7612,612.5223,1
1673,3395.842,612.9567,1
1674,3387.8325,613.334,1
1675,3379.7383,613.657,1
1676,3371.5647,613.9285,1
1677,3363.3174,614.1513,1
1678,3355.0017,614.3282,1
1679,3346.623,614.4619,1
1680,3338.187,614.5553,1
1681,3329.699,614.6111,1
1682,3321.1646,614.6321,1
1683,3312.5889,614.6212,1
1684,3303.9775,614.5811,1
1685,3295.3364,614.5145,1
1686,3286.6702,614.4243,1
1687,3277.9851,614.3133,1
1688,3269.2861,614.1842,1
1689,3260.5786,614.0399,1
1690,3251.8687,613.8831,1
1691,3243.1611,613.7166,1
1692,3234.4617,613.5432,1
1693,3225.7756,613.3657,1
1694,3217.1086,613.1869,1
1695,3208.4661,613.0096,1
1696,3199.8535,612.8365,1
1697,3191.2764,612.6704,1
1698,3182.74,612.5142,1
1699,3174.25,612.3706,1
1700,3165.8115,612.2424,1
1701,3157.4304,612.1324,1
1702,3149.1118,612.0433,1
1703,3140.8616,611.978,1
1704,3132.6804,611.9376,1
1705,3124.5642,611.921,1
1706,3116.5083,611.9269,1
1707,3108.5078,611.9542,1
1708,3100.5583,612.0016,1
1709,3092.6548,612.0679,1
1710,3084.7927,612.1519,1
1711,3076.967,612.2523,1
1712,3069.1736,612.3679,1
1713,3061.407,612.4974,1
1714,3053.6631,612.6398,1
1715,3045.937,612.7937,1
1716,3038.2236,612.9579,1
1717,3030.5188,613.1312,1
1718,3022.8174,613.3123,1
1719,3015.115,613.5001,1
1720,3007.4065,613.6932,1
1721,2999.6875,613.8906,1
1722,2991.9531,614.0909,1
1723,2984.1987,614.2928,1
1724,2976.4194,614.4954,1
1725,2968.6108,614.6971,1
1726,2960.7681,614.897,1
1727,2952.886,615.0936,1
1728,2944.9604,615.2858,1
1729,2936.9866,615.4724,1
1730,2928.9595,615.6521,1
1731,2920.8745,615.8237,1
1732,2912.7271,615.9861,1
1733,2904.5132,616.138,1
1734,2896.2336,616.2794,1
1735,2887.8909,616.4104,1
1736,2879.4868,616.531,1
1737,2871.0239,616.6415,1
1738,2862.5046,616.7418,1
1739,2853.9312,616.8322,1
1740,2845.3057,616.9126,1
1741,2836.6304,616.9834,1
1742,2827.9077,617.0444,1
1743,2819.1399,617.0961,1
1744,2810.3291,617.1382,1
1745,2801.4778,617.171,1
1746,2792.5881,617.1947,1
1747,2783.6626,617.2094,1
1748,2774.7031,617.215,1
1749,2765.7124,617.2118,1
1750,2756.6924,617.1998,1
1751,2747.6453,617.1793,1
1752,2738.5737,617.1503,1
1753,2729.4797,617.1128,1
1754,2720.3657,617.067,1
1755,2711.2336,617.0132,1
1756,2702.0862,616.9512,1
1757,2692.9255,616.8813,1
1758,2683.7539,616.8036,1
1759,2674.5735,616.7183,1
1760,2665.3867,616.6252,1
1761,2656.1958,616.5247,1
1762,2647.0029,616.4169,1
1763,2637.8105,616.3018,1
1764,2628.6206,616.1794,1
1765,2619.436,616.0502,1
1766,2610.2583,615.914,1
1767,2601.0889,615.7719,1
1768,2591.9277,615.6249,1
1769,2582.7751,615.4746,1
1770,2573.6311,615.3223,1
1771,2564.4961,615.1691,1
1772,2555.3699,615.0166,1
1773,2546.2529,614.866,1
1774,2537.1453,614.7185,1
1775,2528.0469,614.5757,1
1776,2518.9583,614.4387,1
1777,2509.8794,614.309,1
1778,2500.8105,614.1877,1
1779,2491.7517,614.0764,1
1780,2482.7031,613.9762,1
1781,2473.665,613.8885,1
1782,2464.6375,613.8146,1
1783,2455.6206,613.7559,1
1784,2446.6145,613.7137,1
1785,2437.6196,613.6893,1
1786,2428.636,613.684,1
1787,2419.6636,613.6992,1
1788,2410.7026,613.7361,1
1789,2401.7537,613.7961,1
1790,2392.8162,613.8807,1
1791,2383.8909,613.9909,1
1792,2374.9778,614.1282,1
1793,2366.0769,614.2939,1
1794,2357.1885,614.4894,1
1795,2348.3127,614.7159,1
1796,2339.4497,614.9749,1
1797,2330.5996,615.2674,1
1798,2321.7627,615.595,1
1799,2312.9392,615.959,1
1800,2304.1289,616.3602,1
1801,2295.333,616.7966,1
1802,2286.5522,617.2654,1
1803,2277.7876,617.7637,1
1804,2269.0396,618.2886,1
1805,2260.3096,618.8373,1
1806,2251.5981,619.4069,1
1807,2242.906,619.9945,1
1808,2234.2346,620.5972,1
